id,coucodiso,stopidszdc,namesinwri,fixrouidci,zastid,zastx,zasty,altname,loc_type,X
1098,CZ,73965,Zdemyslice,xxxx0000654A,2960,13.5170084771126,49.6064769157166,,S2,-814795
1105,CZ,75305,Plzeň-Doudlevce,xxxx0000752A,2961,13.3829933113189,49.721533697517,,S2,-822453
1100,CZ,73975,Šťáhlavy,xxxx0000654A,2962,13.5033793274378,49.6693924146258,,S2,-814731
3353,CZ,76395,Šťáhlavice,xxxx0027800A,2963,13.537437424332,49.6576458153565,,S2,-812493
3351,CZ,76375,Kornatice,xxxx0027800A,2964,13.588569799847,49.6555262761393,,S2,-808876
3350,CZ,76365,Lipnice,xxxx0027800A,2965,13.6098727180097,49.6448273208913,,S2,-807530
3349,CZ,76355,Mešno,xxxx0027800A,2966,13.6231104717115,49.6551307023355,,S2,-806416
3352,CZ,76385,Kornatice rybník,xxxx0027800A,2967,13.5690609969714,49.6641719182903,,S2,-810128
2557,CZ,76285,Kamenný Újezd u Rokycan,xxxx0007831A,2968,13.6179506385431,49.7221752047361,,S2,-805689
2561,CZ,76325,Mirošov město,xxxx0007831A,2971,13.6630128281842,49.6899466723229,,S2,-802999
2558,CZ,76295,Nová Huť,xxxx0007831A,2972,13.6375811631395,49.7171590727311,,S2,-804371
2559,CZ,76305,Hrádek u Rokycan,xxxx0007831A,2973,13.653448285681,49.7135592163648,,S2,-803298
1319,CZ,75045,Plzeň-Bílá Hora,xxxx0001080A,2974,13.400327292887,49.7682747885173,,S2,-820439
1320,CZ,75046,Plzeň-Bolevec,xxxx0001080A,2975,13.3857077506124,49.7858944795008,,S2,-821186
200,CZ,73265,Plzeň-Doubravka,xKADR045481C,2976,13.4159239326968,49.7584367739825,,S2,-819492
1321,CZ,75055,Plzeň-Orlík,xxxx0001080A,2977,13.396159109963,49.8038961009197,,S2,-820142
197,CZ,73225,Ejpovice,xKADR045481C,2978,13.5110833691493,49.7517937783333,,S2,-812821
198,CZ,73235,Dýšina,xKADR045481C,2979,13.5042455728624,49.7681219044206,,S2,-813039
2562,CZ,73255,Chrást u Plzně obec,xxxx0007840A,2980,13.4901308837777,49.7920604029276,,S2,-813649
2563,CZ,74105,Chrást u Plzně zastávka,xxxx0007840A,2981,13.4969765852379,49.8000927827664,,S2,-813029
2564,CZ,74115,Sedlecko,xxxx0007840A,2982,13.5278226659982,49.8062646094063,,S2,-810731
1325,CZ,75095,Obora u Kaznějova,xxxx0001080A,2983,13.4029012356679,49.871382107599,,S2,-818538
196,CZ,73215,Klabava,xKADR045481C,2984,13.5383422074827,49.7491388907972,,S2,-810923
2565,CZ,74175,Střapole,xxxx0007840A,2985,13.5435366257836,49.8063810809352,,S2,-809611
2566,CZ,74125,Všenice,xxxx0007840A,2986,13.5641368817295,49.8160366918152,,S2,-807986
2567,CZ,74095,Dolní Stupno,xxxx0007840A,2987,13.5755070379543,49.8168926854315,,S2,-807162
2569,CZ,74145,Bezděkov u Radnic,xxxx0007840A,2988,13.5958416620704,49.8273049992338,,S2,-805545
193,CZ,73195,Svojkovice,xKADR045481C,2989,13.6568608057835,49.7552011962989,,S2,-802376
2570,CZ,74845,Břasy,xxxx0007840A,2990,13.5876309705335,49.8423513961081,,S2,-805882
2575,CZ,76434,Skuhrov pod Třemšínem,xxxx0007980A,2991,13.9048245705283,49.5975721750599,,S2,-787207
2576,CZ,76424,Oslí,xxxx0007980A,2992,13.9263153264164,49.5967923098672,,S2,-785681
2577,CZ,76414,Zadní Poříčí,xxxx0007980A,2993,13.9404040541884,49.5851995881368,,S2,-784857
1514,CZ,76944,Ostrov u Tochovic,xxxx0001240A,2994,14.0088659196943,49.6153114665858,,S2,-779483
191,CZ,73175,Mýto,xKADR045481C,2995,13.7396267252358,49.7833002734887,,S2,-796022
188,CZ,73144,Cerhovice,xKADR045481C,2997,13.836868097188,49.8366220152257,,S2,-788239
1509,CZ,76874,Rejkovice,xxxx0001240A,2998,13.9705873579199,49.8091054723737,,S2,-779155
186,CZ,73124,Praskolesy,xKADR045481C,2999,13.9287594626298,49.8685483752462,,S2,-781190
185,CZ,73114,Stašov,xKADR045481C,3000,13.9584881290058,49.8855112898524,,S2,-778807
3347,CZ,76834,Radouš,xxxx0027700A,3001,14.0174798649502,49.8383242208118,,S2,-775354
3348,CZ,76844,Neumětely,xxxx0027700A,3002,14.011877701338,49.8500018905796,,S2,-775569
1507,CZ,76864,Libomyšl,xxxx0001240A,3003,13.9918957558013,49.8755723892937,,S2,-776587
2495,CZ,74415,Mariánské Lázně město,xxxx0007100A,3004,12.7044912849795,49.9588609082481,,S2,-866592
2497,CZ,74435,Milhostov u Mariánských Lázní,xxxx0007100A,3005,12.7616159624363,49.9603452725859,,S2,-862519
2503,CZ,74495,Louka u Mariánských Lázní,xxxx0007100A,3006,12.8273385053134,50.0387524005749,,S2,-856489
2499,CZ,74455,Mrázov,xxxx0007100A,3007,12.8325732579774,49.9638389105547,,S2,-857430
2501,CZ,74475,Hoštěc,xxxx0007100A,3008,12.8447065330358,49.993144887399,,S2,-856058
2904,CZ,73425,Poseč,xxxx0016700A,3009,12.9330939298808,50.035346194208,,S2,-849067
3316,CZ,74325,Horní Slavkov-Kounice,xxxx0027166A,3010,12.8149130082861,50.1366661127083,,S2,-855652
3312,CZ,74365,Loket předměstí,xxxx0027101A,3011,12.7606896197027,50.1855271210094,,S2,-858620
994,CZ,75895,Královské Poříčí,xxxx0000604A,3012,12.6750123502381,50.1893156053106,,S2,-864593
2494,CZ,74375,Loučky,xxxx0007079A,3013,12.751859988934,50.2038779979558,,S2,-858919
2512,CZ,74575,Doubí u Karlových Varů,xxxx0007100A,3014,12.8318787704174,50.2116395105746,,S2,-853142
991,CZ,75885,Karlovy Vary-Dvory,xxxx0000604A,3015,12.8313714019435,50.2288065957209,,S2,-852878
3314,CZ,74065,Mírová,xxxx0027110A,3016,12.76356530659,50.2394731772778,,S2,-857467
3313,CZ,74075,Božičany,xxxx0027110A,3017,12.7751552805646,50.2560749149806,,S2,-856359
2505,CZ,74515,Vodná,xxxx0007100A,3018,12.8455124116722,50.1030667772394,,S2,-854079
2507,CZ,74316,Krásný Jez zastávka,xxxx0007100A,3019,12.8490368618603,50.123826908289,,S2,-853468
2509,CZ,74545,Kfely,xxxx0007100A,3020,12.8388284069596,50.160112922465,,S2,-853554
2510,CZ,74555,Cihelny,xxxx0007100A,3021,12.8414765505872,50.1792080748405,,S2,-853033
2902,CZ,73405,Luhov,xxxx0016700A,3023,13.0293143665182,50.0347993669501,,S2,-842267
2901,CZ,73395,Smilov,xxxx0016700A,3024,13.0505295192768,50.0495515953662,,S2,-840512
2899,CZ,73375,Borek u Žlutic,xxxx0016700A,3025,13.1325770559984,50.0674541146881,,S2,-834400
1329,CZ,75135,Mladotice zastávka,xxxx0001080A,3026,13.3463050370895,49.9717967735029,,S2,-820879
2897,CZ,73355,Záhořice,xxxx0016700A,3027,13.1934051280474,50.0783731018758,,S2,-829912
2894,CZ,73326,Libkovice,xxxx0016700A,3030,13.2700372609024,50.1304424739284,,S2,-823613
2893,CZ,73316,Lubenec zastávka,xxxx0016700A,3031,13.3072120626776,50.1294574014943,,S2,-821002
2891,CZ,73296,Ležky,xxxx0016700A,3032,13.3542220693507,50.1191584202482,,S2,-817852
3021,CZ,53609,Chotěbudice,xxxx0018362A,3033,13.3511475852788,50.267784017429,,S2,-815582
2921,CZ,74225,Vysoká Pec,xxxx0017100A,3035,12.7123797508026,50.3416341794331,,S2,-859266
2923,CZ,74245,Nejdek-Tisová,xxxx0017100A,3036,12.7300825806295,50.3413411011735,,S2,-858027
2917,CZ,74185,Nová Role zastávka,xxxx0017100A,3037,12.7559502879162,50.2912258997395,,S2,-857092
2918,CZ,74195,Nejdek-Suchá,xxxx0017100A,3038,12.7501273184061,50.3109408693615,,S2,-857154
2924,CZ,74255,Nejdek-Sejfy,xxxx0017100A,3039,12.7512568600432,50.3494402196224,,S2,-856396
2925,CZ,74265,Nejdek-Oldřichov,xxxx0017100A,3040,12.769030387283,50.3478351813129,,S2,-855175
2928,CZ,74295,Potůčky zastávka,xxxx0017100A,3041,12.7342417803943,50.4191265816574,,S2,-856362
3310,CZ,73495,Hroznětín zastávka,xxxx0027000A,3042,12.861443404419,50.3129128060673,,S2,-849290
3307,CZ,73465,Sadov-Podlesí,xxxx0027000A,3043,12.8807595186683,50.2756369224568,,S2,-848581
3308,CZ,73475,Velký Rybník,xxxx0027000A,3044,12.8773940702836,50.2931067155673,,S2,-848514
984,CZ,75825,Boč,xxxx0000604A,3046,13.0823458703591,50.3594509945991,,S2,-832951
2252,CZ,53909,České Hamry,xxxx0005298A,3047,13.0206167880734,50.4386316778937,,S2,-835927
2250,CZ,53919,Kovářská městys,xxxx0005298A,3048,13.0695180179158,50.4400803164563,,S2,-832470
982,CZ,75806,Kotvina,xxxx0000604A,3049,13.154962713556,50.3669850230488,,S2,-827717
2249,CZ,53939,Měděnec zastávka,xxxx0005298A,3050,13.1074609690922,50.4272166058981,,S2,-830027
2248,CZ,53929,Měděnec,xxxx0005298A,3051,13.1300388661387,50.4286306858366,,S2,-828417
3018,CZ,53689,Ždov,xxxx0018360A,3052,13.2391354845841,50.2901085202898,,S2,-823098
69,CZ,53146,Chotutice,xKADR042503B,3627,14.996410233017,50.0715274984329,,S2,-702249
3017,CZ,53669,Radonice u Kadaně,xxxx0018360A,3053,13.2768775724611,50.2980527708739,,S2,-820306
3016,CZ,53639,Vilémov u Kadaně město,xxxx0018360A,3054,13.3111361733262,50.3040377008328,,S2,-817793
3020,CZ,53649,Vitčice,xxxx0018362A,3055,13.338192261901,50.2826180894119,,S2,-816247
2963,CZ,53559,Hradec u Kadaně,xxxx0017642A,3056,13.3081154983453,50.359148799336,,S2,-817080
3014,CZ,53629,Pětipsy,xxxx0018360A,3057,13.3453248852613,50.3194307902965,,S2,-815128
959,CZ,53529,Málkov,xxxx0000601A,3058,13.3303067604874,50.4418750906513,,S2,-814132
2253,CZ,53969,Vejprty zastávka,xxxx0005298A,3059,13.0222628609998,50.4664551181777,,S2,-835332
2254,CZ,53959,Vejprty koupaliště,xxxx0005298A,3060,13.0338107039871,50.4833492086862,,S2,-834231
2246,CZ,53879,Výsluní,xxxx0005298A,3061,13.21114389046,50.4810299982501,,S2,-821835
2245,CZ,53869,Nová Ves u Křimova,xxxx0005298A,3062,13.2647423210947,50.4956190144691,,S2,-817829
2243,CZ,53859,Křimov zastávka,xxxx0005298A,3063,13.2952916883174,50.4876629928158,,S2,-815820
2242,CZ,53849,Křimov-Suchdol,xxxx0005298A,3064,13.3249944832148,50.4901312156537,,S2,-813695
1328,CZ,75125,Horní Hradiště,xxxx0001080A,3065,13.3625796354457,49.9474915929777,,S2,-820131
2971,CZ,76245,Kožlany,xxxx0017704A,3066,13.5191711711418,49.9936664899476,,S2,-808258
1331,CZ,75155,Potvorov,xxxx0001080A,3067,13.3749123364943,50.0239917166581,,S2,-817979
1333,CZ,75175,Pastuchovice,xxxx0001080A,3068,13.3936555052495,50.0714632114743,,S2,-815859
2889,CZ,76174,Krty,xxxx0016700A,3069,13.4337584555262,50.0900718225062,,S2,-812712
2970,CZ,76234,Strachovice,xxxx0017704A,3070,13.5273072126766,50.0143628823976,,S2,-807340
2968,CZ,76214,Všesulov,xxxx0017702A,3071,13.6025042868641,50.0415329227521,,S2,-801565
2883,CZ,76114,Šanov,xxxx0016700A,3072,13.6286705941445,50.091817880685,,S2,-798890
2966,CZ,76194,Příčina,xxxx0017702A,3073,13.6779211788013,50.0713661750813,,S2,-795736
2890,CZ,73286,Malměřice,xxxx0016700A,3074,13.3813039395732,50.1136566170585,,S2,-816029
1335,CZ,75196,Stebno,xxxx0001080A,3075,13.4129964129951,50.1198471883584,,S2,-813685
2887,CZ,76154,Kosobody,xxxx0016700A,3076,13.5187353983904,50.1073011043726,,S2,-806415
3023,CZ,53659,Vysoké Třebušice,xxxx0018366A,3077,13.3917444293007,50.2604710902077,,S2,-812843
2886,CZ,76144,Oráčov,xxxx0016700A,3078,13.5444965654804,50.107212206473,,S2,-804594
2885,CZ,76134,Švihov u Jesenice,xxxx0016700A,3079,13.567264725704,50.1071824777783,,S2,-802984
3399,CZ,53406,Přílepy,xxxx0028802A,3080,13.6345927376576,50.1400011034734,,S2,-797685
3398,CZ,53416,Kněževes,xxxx0028802A,3081,13.6408247999469,50.1422508804467,,S2,-797207
2467,CZ,55058,Hořesedly,xxxx0006700A,3082,13.6412164654095,50.168304472183,,S2,-796755
3397,CZ,53426,Chrášťany zastávka,xxxx0028802A,3083,13.6708713801032,50.1484863956843,,S2,-794981
3396,CZ,53436,Olešná u Rakovníka,xxxx0028802A,3084,13.6956575157827,50.1494120168172,,S2,-793214
1840,CZ,53367,Deštnice,xxxx0001673A,3085,13.6062554718196,50.2256686039681,,S2,-798287
1838,CZ,53347,Želeč,xxxx0001673A,3086,13.5569287100267,50.2418369678802,,S2,-801502
1839,CZ,53317,Sádek u Žatce,xxxx0001673A,3087,13.5731359347342,50.2537171719678,,S2,-800164
2469,CZ,55078,Janov u Rakovníka,xxxx0006700A,3088,13.6491476012259,50.2147040979209,,S2,-795438
2470,CZ,55038,Kounov,xxxx0006700A,3089,13.6654478015659,50.2161384825658,,S2,-794264
1841,CZ,53356,Milostín,xxxx0001673A,3090,13.6674869772637,50.2025183958673,,S2,-794342
1842,CZ,53386,Mutějovice zastávka,xxxx0001673A,3091,13.7025123800567,50.1874916002675,,S2,-792112
1619,CZ,75964,Chlum u Rakovníka,xxxx0001570A,3092,13.7772312810258,50.0761419987831,,S2,-788626
1622,CZ,75994,Městečko u Křivoklátu,xxxx0001570A,3093,13.8571693039634,50.0502140806074,,S2,-783379
1623,CZ,76004,Křivoklát,xxxx0001570A,3094,13.8688101225842,50.0382500961138,,S2,-782745
1621,CZ,75984,Pustověty,xxxx0001570A,3095,13.8169646643959,50.054986185262,,S2,-786152
182,CZ,73084,Králův Dvůr,xKADR045481C,3097,14.0403064156607,49.9427495054839,,S2,-772087
1627,CZ,76044,Račice nad Berounkou,xxxx0001570A,3098,13.9231912553269,50.0248575885183,,S2,-779103
1625,CZ,76024,Újezd nad Zbečnem,xxxx0001570A,3099,13.8925858332305,50.0457692834689,,S2,-780940
1628,CZ,76054,Žloukovice,xxxx0001570A,3100,13.955837829413,50.0160521847518,,S2,-776927
1948,CZ,76254,Rakovník západ,xxxx0001883A,3101,13.7140436042174,50.1016737668891,,S2,-792687
1493,CZ,53466,Rakovník zastávka,xxxx0001220A,3102,13.7497137278892,50.1057288028821,,S2,-790097
2473,CZ,54999,Solopysky,xxxx0006700A,3103,13.7480715177073,50.2514145697441,,S2,-787861
2474,CZ,55009,Konětopy,xxxx0006700A,3104,13.7265881280034,50.2682155867176,,S2,-789105
1489,CZ,53506,Rynholec,xxxx0001220A,3105,13.926072062607,50.1386498737293,,S2,-777091
1487,CZ,53536,Kačice,xxxx0001220A,3106,13.9951925728798,50.1563930866883,,S2,-771920
1341,CZ,75256,Kněžice,xxxx0001080A,3107,13.426784564462,50.2893520115728,,S2,-809892
1342,CZ,75266,Čejkovice,xxxx0001080A,3108,13.4255933983929,50.3075167769576,,S2,-809674
1344,CZ,53729,Libočany,xxxx0001080A,3109,13.5154393897641,50.3303400137377,,S2,-802969
1352,CZ,53718,Droužkovice,xxxx0001080A,3110,13.4239799343015,50.4267705696137,,S2,-807805
1349,CZ,53759,Denětice,xxxx0001080A,3111,13.4803087044169,50.3817567206735,,S2,-804592
1350,CZ,53739,Holetice,xxxx0001080A,3112,13.4532165035689,50.3854910117143,,S2,-806435
1836,CZ,53327,Holedeček,xxxx0001673A,3113,13.5586949775371,50.2849846189492,,S2,-800669
1835,CZ,53307,Veletice,xxxx0001673A,3114,13.572589579375,50.2969737702852,,S2,-799493
1834,CZ,53297,Dobříčany,xxxx0001673A,3115,13.5929774735873,50.3061691944088,,S2,-797905
1833,CZ,53287,Trnovany,xxxx0001673A,3116,13.5974316800954,50.3185186738542,,S2,-797389
2452,CZ,54949,Tvršice,xxxx0006500A,3117,13.5974223376149,50.3406222719649,,S2,-797028
2453,CZ,54929,Dolejší Hůrky,xxxx0006500A,3118,13.6275533594085,50.3401257701581,,S2,-794915
1347,CZ,53769,Žiželice,xxxx0001080A,3119,13.5419360075755,50.3645464167648,,S2,-800541
2455,CZ,54879,Výškov v Čechách,xxxx0006500A,3120,13.6889928248356,50.3921933016149,,S2,-789743
2457,CZ,54869,Volevčice,xxxx0006500A,3121,13.6856545055711,50.4284465887919,,S2,-789389
961,CZ,53509,Chomutov město,xxxx0000601A,3122,13.4139311100262,50.4699614077668,,S2,-807792
962,CZ,54019,Jirkov zastávka,xxxx0000601A,3123,13.4477705569783,50.4856448136136,,S2,-805156
3013,CZ,55349,Sedlec u Obrnic,xxxx0018350A,3124,13.7039646863569,50.4875856050924,,S2,-787143
2460,CZ,53699,Most-Kopisty,xxxx0006518A,3125,13.6220943872385,50.5433435103511,,S2,-791979
2462,CZ,53709,Litvínov město,xxxx0006518A,3126,13.6142246063494,50.5914570021808,,S2,-791745
2461,CZ,54099,Most-Minerva,xxxx0006518A,3127,13.6236367047496,50.564964695869,,S2,-791518
2464,CZ,54159,Lom u Mostu zastávka,xxxx0006518A,3128,13.6519092918788,50.5983030833048,,S2,-788994
2487,CZ,54109,Lom u Mostu,xxxx0006850A,3129,13.6612070347416,50.5932412967703,,S2,-788425
2476,CZ,54939,Touchovice u Loun,xxxx0006700A,3130,13.7283157679571,50.3018167147695,,S2,-788439
2477,CZ,54989,Opočno u Loun,xxxx0006700A,3131,13.7338811904728,50.3124806665785,,S2,-787874
2478,CZ,54979,Jimlín,xxxx0006700A,3132,13.7510079307056,50.326493220667,,S2,-786441
2375,CZ,54609,Louny město,xxxx0006100A,3133,13.7963030534963,50.350229075926,,S2,-782868
1815,CZ,53687,Cítoliby,xxxx0001650A,3134,13.8289013880524,50.333131308523,,S2,-780847
2374,CZ,54639,Louny střed,xxxx0006100A,3135,13.8062492901626,50.3536506076716,,S2,-782113
2373,CZ,54629,Veltěže,xxxx0006100A,3136,13.8642474893989,50.3595028024702,,S2,-777935
3010,CZ,55359,Sinutec,xxxx0018350A,3137,13.797601208908,50.4405000814193,,S2,-781326
2480,CZ,54589,Dobroměřice,xxxx0006700A,3138,13.7990306081946,50.3708201147957,,S2,-782345
3008,CZ,55329,Hnojnice,xxxx0018350A,3139,13.8657180315138,50.4480846753508,,S2,-776417
1812,CZ,53717,Telce,xxxx0001650A,3140,13.971951719143,50.3118463043016,,S2,-771104
2372,CZ,55539,Slavětín nad Ohří,xxxx0006100A,3141,13.9006685148171,50.3603286850752,,S2,-775357
1811,CZ,53736,Vrbičany,xxxx0001650A,3142,14.0007130796212,50.3096520730854,,S2,-769111
1809,CZ,53746,Páleček,xxxx0001650A,3143,14.0294412922665,50.2909081759903,,S2,-767381
2371,CZ,55519,Radonice nad Ohří,xxxx0006100A,3144,13.9142649658117,50.3696792228175,,S2,-774251
2370,CZ,55509,Pátek,xxxx0006100A,3145,13.9364105935418,50.3768546056381,,S2,-772578
2368,CZ,55489,Křesín,xxxx0006100A,3146,13.9813402816742,50.3978099729592,,S2,-769084
2366,CZ,55499,Libochovice město,xxxx0006100A,3148,14.0372710082814,50.4075392886392,,S2,-764994
2364,CZ,55529,Slatina pod Hazmburkem,xxxx0006100A,3149,14.0609657807189,50.4298359680997,,S2,-762977
3012,CZ,54539,Skršín,xxxx0018350A,3150,13.746269227736,50.4627989158572,,S2,-784573
3011,CZ,55319,Bělušice,xxxx0018350A,3151,13.7670793301335,50.4521453753102,,S2,-783283
966,CZ,54549,Želenice nad Bílinou,xxxx0000601A,3152,13.7251389657671,50.5251738790188,,S2,-785048
967,CZ,54829,Bílina kyselka,xxxx0000601A,3153,13.7596122639836,50.5411691714279,,S2,-782372
2439,CZ,54799,Bílina-Chudeřice,xxxx0006459A,3154,13.7864613807123,50.5719808809869,,S2,-779993
2485,CZ,54129,Háj u Duchcova,xxxx0006850A,3156,13.7255068258689,50.6195230044763,,S2,-783495
971,CZ,53339,Duchcov,xxxx0000601A,3158,13.7548994324981,50.6175125713635,,S2,-781470
2441,CZ,54809,Hostomice nad Bílinou,xxxx0006459A,3159,13.8105038011661,50.5854231012978,,S2,-778092
2869,CZ,55169,Hradiště v Čechách,xxxx0016100A,3160,13.8760138026462,50.593629078743,,S2,-773370
3007,CZ,55389,Semeč,xxxx0018350A,3162,13.8878005076795,50.4523380741306,,S2,-774797
3005,CZ,55379,Podsedice,xxxx0018350A,3163,13.95662762818,50.4693852966722,,S2,-769689
3004,CZ,55409,Dlažkovice,xxxx0018350A,3164,13.96813091473,50.4666920160629,,S2,-768923
3003,CZ,55419,Třebenice město,xxxx0018350A,3165,13.9862158878768,50.4814878701544,,S2,-767419
2362,CZ,55549,Úpohlavy,xxxx0006100A,3166,14.0375767947999,50.465945008477,,S2,-764055
2360,CZ,55439,Sulejovice,xxxx0006100A,3167,14.035946352555,50.4993479900928,,S2,-763644
2873,CZ,55889,Lovosice zastávka,xxxx0016120A,3168,14.0423523286819,50.5189178128933,,S2,-762886
620,CZ,55879,Lovosice město,xxxx0000170A,3169,14.0454934677385,50.5217261716862,,S2,-762622
2868,CZ,55159,Žalany,xxxx0016100A,3170,13.9006524349559,50.5891310103215,,S2,-771715
2867,CZ,55179,Žalany zastávka,xxxx0016100A,3171,13.9162494340909,50.5871963888028,,S2,-770653
2446,CZ,54739,Rtyně nad Bílinou,xxxx0006459A,3172,13.9124460570048,50.6016369183189,,S2,-770689
2445,CZ,54749,Velvěty,xxxx0006459A,3173,13.8952398158681,50.6065121748162,,S2,-771817
2866,CZ,55199,Bořislav,xxxx0016100A,3174,13.937071034923,50.5856765706727,,S2,-769217
2877,CZ,55239,Oparno,xxxx0016121A,3177,14.0128895636277,50.5424797125459,,S2,-764583
2864,CZ,55189,Radejčín,xxxx0016100A,3179,14.0033098395945,50.5804043088445,,S2,-764657
622,CZ,55839,Litochovice nad Labem,xxxx0000170A,3180,14.0333627977908,50.5588096105947,,S2,-762890
621,CZ,55899,Malé Žernoseky,xxxx0000170A,3181,14.0564064713132,50.5384674782928,,S2,-761593
624,CZ,55829,Dolní Zálezly,xxxx0000170A,3183,14.0483699631063,50.5968673899344,,S2,-761240
2178,CZ,74802,Loučovice zastávka,xxxx0003883A,3184,14.2453076231194,48.6244369102271,,S2,-777836
1976,CZ,74762,Těchoraz,xxxx0001932A,3185,14.3216203150587,48.6195420923062,,S2,-772339
2180,CZ,74782,Čertova Stěna,xxxx0003883A,3186,14.2861408138905,48.6442798965654,,S2,-774550
1975,CZ,74752,Herbertov,xxxx0001932A,3187,14.349160326075,48.619061201057,,S2,-770334
1974,CZ,74742,Rožmberk nad Vltavou,xxxx0001932A,3188,14.3629599759874,48.6263926025684,,S2,-769215
1311,CZ,75932,Žlábek,xxxx0001068A,3190,14.1009377567064,48.7638372718815,,S2,-786199
1312,CZ,75942,Hodňov,xxxx0001068A,3191,14.1042532587599,48.7788505040444,,S2,-785724
1316,CZ,75982,Mezipotočí,xxxx0001068A,3192,14.2404160268955,48.7887111789735,,S2,-775661
956,CZ,77012,Domoradice,xxxx0000531A,3193,14.3340259593082,48.8279249801206,,S2,-768249
955,CZ,76012,Přísečná,xxxx0000531A,3194,14.3413053673881,48.8291176046245,,S2,-767702
953,CZ,76032,Plešovice,xxxx0000531A,3195,14.3509237189746,48.8641493003245,,S2,-766468
1562,CZ,75242,Pšenice,xxxx0001540A,3196,14.4442256190802,48.6810381864482,,S2,-762454
1563,CZ,75252,Bujanov,xxxx0001540A,3197,14.4322730850562,48.7021485801584,,S2,-763006
1566,CZ,75282,Výheň,xxxx0001540A,3198,14.4730122222151,48.7885829853744,,S2,-758732
1568,CZ,75302,Velešín město,xxxx0001540A,3199,14.4531081606145,48.8362560813712,,S2,-759461
9,CZ,74132,Petříkov,xKADR008187B,3200,14.7554589869622,48.8458551729225,,S2,-737324
951,CZ,76052,Holubov,xxxx0000531A,3201,14.324587540271,48.8932024874036,,S2,-767937
952,CZ,76042,Třísov,xxxx0000531A,3202,14.3486488253466,48.8833382003134,,S2,-766340
949,CZ,76072,Vrábče,xxxx0000531A,3203,14.3572742690486,48.9173196827026,,S2,-765195
948,CZ,76073,Hradce,xxxx0000531A,3204,14.3659208231604,48.9265914791107,,S2,-764426
947,CZ,76082,Černý Dub,xxxx0000531A,3205,14.40601281399,48.9267241004631,,S2,-761514
2977,CZ,73802,Blanice,xxxx0018000A,3206,14.0759822885879,49.0963576843954,,S2,-782810
2975,CZ,73782,Svinětice,xxxx0018000A,3211,14.1038306912406,49.1380067119194,,S2,-780145
2974,CZ,73772,Pražák,xxxx0018000A,3212,14.1407131812203,49.1474037067908,,S2,-777334
1011,CZ,73362,Milenovice,xxxx0000631A,3213,14.2206316208811,49.1726707748539,,S2,-771171
1012,CZ,73372,Protivín zastávka,xxxx0000631A,3214,14.2224920318354,49.196332214003,,S2,-770671
1009,CZ,73342,Záblatíčko,xxxx0000631A,3215,14.2648117547427,49.1250102005642,,S2,-768713
1007,CZ,73322,Zbudov,xxxx0000631A,3216,14.3266026411127,49.0896649686817,,S2,-764787
3448,CZ,74002,Újezdec u Číčenic,xKADR096055B,3217,14.2433951996968,49.1506652002529,,S2,-769866
3450,CZ,74012,Chvalešovice,xKADR096055B,3218,14.2928037081777,49.16449638307,,S2,-766084
3451,CZ,74022,Lhota pod Horami,xKADR096055B,3219,14.311049839087,49.1834625647864,,S2,-764476
3453,CZ,74042,Bohunice,xKADR096055B,3220,14.3920508384967,49.2134158076773,,S2,-758171
1570,CZ,75322,Chlumec u Českých Budějovic,xxxx0001540A,3221,14.4195954309311,48.869587906096,,S2,-761394
2051,CZ,74192,Nové Hodějovice,xxxx0002150A,3223,14.4987715926695,48.9518586636582,,S2,-754402
2049,CZ,74172,Trocnov,xxxx0002150A,3224,14.5872931978146,48.9026870880798,,S2,-748710
945,CZ,75362,České Budějovice jižní zastávka,xxxx0000531A,3225,14.475360957355,48.9592257736726,,S2,-755990
912,CZ,73452,České Budějovice severní zastávka,xxxx0000530A,3226,14.4793180361841,48.9947286923644,,S2,-755168
914,CZ,73462,Hrdějovice,xxxx0000530A,3227,14.4823499401016,49.0195475815419,,S2,-754574
915,CZ,73472,Hosín,xxxx0000530A,3228,14.4665186603403,49.0348970013688,,S2,-755490
2048,CZ,74352,Radostice u Trocnova,xxxx0002150A,3229,14.6115628022043,48.9009139077762,,S2,-746973
7,CZ,74152,Hluboká u Borovan,xKADR008187B,3230,14.675428078228,48.896051570466,,S2,-742404
2630,CZ,73722,Lužnice,xxxx0008700A,3232,14.7501033210593,49.0536555719435,,S2,-734665
2632,CZ,73742,Frahelž,xxxx0008700A,3233,14.7365401077279,49.1185113726822,,S2,-734695
921,CZ,73532,Horusice,xxxx0000530A,3234,14.6669159120744,49.1674825119157,,S2,-739008
2633,CZ,73752,Vlkov nad Lužnicí,xxxx0008700A,3235,14.7284000237727,49.1480799141442,,S2,-734849
922,CZ,73542,Veselí nad Lužnicí zastávka,xxxx0000530A,3236,14.6960278850069,49.1771367114506,,S2,-736762
1045,CZ,73563,Řípec,xxxx0000651A,3237,14.7324799023,49.207089499722,,S2,-733687
2,CZ,74112,Vyšné,xKADR008104B,3238,14.8655532743467,48.7964208930293,,S2,-730029
2622,CZ,73652,Dvory nad Lužnicí,xxxx0008700A,3239,14.8974307108824,48.8550168735215,,S2,-726860
2623,CZ,73662,Hrdlořezy,xxxx0008700A,3241,14.8796102915862,48.8731117875879,,S2,-727895
2624,CZ,73672,Suchdol nad Lužnicí zastávka,xxxx0008700A,3242,14.8803398134286,48.8922149767527,,S2,-727565
